series_name,timestamp,value,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7
price,2014-06-28 00:00:00+00:00,596.82,583.871,569.836,568.912,585.681,589.476,598.9,589.485
price,2014-06-29 00:00:00+00:00,594.664,596.82,583.871,569.836,568.912,585.681,589.476,598.9
price,2014-06-30 00:00:00+00:00,620.059,594.664,596.82,583.871,569.836,568.912,585.681,589.476
price,2014-07-01 00:00:00+00:00,649.274,620.059,594.664,596.82,583.871,569.836,568.912,585.681
price,2014-07-02 00:00:00+00:00,645.747,649.274,620.059,594.664,596.82,583.871,569.836,568.912
price,2014-07-03 00:00:00+00:00,643.645,645.747,649.274,620.059,594.664,596.82,583.871,569.836
price,2014-07-04 00:00:00+00:00,636.579,643.645,645.747,649.274,620.059,594.664,596.82,583.871
price,2014-07-05 00:00:00+00:00,629.756,636.579,643.645,645.747,649.274,620.059,594.664,596.82
price,2014-07-06 00:00:00+00:00,632.787,629.756,636.579,643.645,645.747,649.274,620.059,594.664
price,2014-07-07 00:00:00+00:00,626.639,632.787,629.756,636.579,643.645,645.747,649.274,620.059
price,2014-07-08 00:00:00+00:00,621.123,626.639,632.787,629.756,636.579,643.645,645.747,649.274
price,2014-07-09 00:00:00+00:00,621.434,621.123,626.639,632.787,629.756,636.579,643.645,645.747
price,2014-07-10 00:00:00+00:00,616.557,621.434,621.123,626.639,632.787,629.756,636.579,643.645
price,2014-07-11 00:00:00+00:00,622.121,616.557,621.434,621.123,626.639,632.787,629.756,636.579
price,2014-07-12 00:00:00+00:00,632.056,622.121,616.557,621.434,621.123,626.639,632.787,629.756
price,2014-07-13 00:00:00+00:00,629.664,632.056,622.121,616.557,621.434,621.123,626.639,632.787
price,2014-07-14 00:00:00+00:00,621.8,629.664,632.056,622.121,616.557,621.434,621.123,626.639
price,2014-07-15 00:00:00+00:00,621.061,621.8,629.664,632.056,622.121,616.557,621.434,621.123
price,2014-07-16 00:00:00+00:00,617.3,621.061,621.8,629.664,632.056,622.121,616.557,621.434
price,2014-07-17 00:00:00+00:00,617.851,617.3,621.061,621.8,629.664,632.056,622.121,616.557
price,2014-07-18 00:00:00+00:00,622.126,617.851,617.3,621.061,621.8,629.664,632.056,622.121
price,2014-07-19 00:00:00+00:00,626.392,622.126,617.851,617.3,621.061,621.8,629.664,632.056
price,2014-07-20 00:00:00+00:00,622.21,626.392,622.126,617.851,617.3,621.061,621.8,629.664
price,2014-07-21 00:00:00+00:00,618.92,622.21,626.392,622.126,617.851,617.3,621.061,621.8
price,2014-07-22 00:00:00+00:00,620.249,618.92,622.21,626.392,622.126,617.851,617.3,621.061
price,2014-07-23 00:00:00+00:00,618.566,620.249,618.92,622.21,626.392,622.126,617.851,617.3
price,2014-07-24 00:00:00+00:00,607.944,618.566,620.249,618.92,622.21,626.392,622.126,617.851
price,2014-07-25 00:00:00+00:00,600.002,607.944,618.566,620.249,618.92,622.21,626.392,622.126
price,2014-07-26 00:00:00+00:00,594.585,600.002,607.944,618.566,620.249,618.92,622.21,626.392
price,2014-07-27 00:00:00+00:00,596.029,594.585,600.002,607.944,618.566,620.249,618.92,622.21
price,2014-07-28 00:00:00+00:00,585.359,596.029,594.585,600.002,607.944,618.566,620.249,618.92
price,2014-07-29 00:00:00+00:00,584.376,585.359,596.029,594.585,600.002,607.944,618.566,620.249
price,2014-07-30 00:00:00+00:00,574.994,584.376,585.359,596.029,594.585,600.002,607.944,618.566
price,2014-07-31 00:00:00+00:00,574.929,574.994,584.376,585.359,596.029,594.585,600.002,607.944
price,2014-08-01 00:00:00+00:00,591.067,574.929,574.994,584.376,585.359,596.029,594.585,600.002
price,2014-08-02 00:00:00+00:00,590.42,591.067,574.929,574.994,584.376,585.359,596.029,594.585
price,2014-08-03 00:00:00+00:00,583.32,590.42,591.067,574.929,574.994,584.376,585.359,596.029
price,2014-08-04 00:00:00+00:00,585.95,583.32,590.42,591.067,574.929,574.994,584.376,585.359
price,2014-08-05 00:00:00+00:00,582.376,585.95,583.32,590.42,591.067,574.929,574.994,584.376
price,2014-08-06 00:00:00+00:00,581.009,582.376,585.95,583.32,590.42,591.067,574.929,574.994
price,2014-08-07 00:00:00+00:00,583.85,581.009,582.376,585.95,583.32,590.42,591.067,574.929
price,2014-08-08 00:00:00+00:00,590.585,583.85,581.009,582.376,585.95,583.32,590.42,591.067
price,2014-08-09 00:00:00+00:00,586.527,590.585,583.85,581.009,582.376,585.95,583.32,590.42
price,2014-08-10 00:00:00+00:00,588.101,586.527,590.585,583.85,581.009,582.376,585.95,583.32
price,2014-08-11 00:00:00+00:00,583.969,588.101,586.527,590.585,583.85,581.009,582.376,585.95
price,2014-08-12 00:00:00+00:00,568.256,583.969,588.101,586.527,590.585,583.85,581.009,582.376
price,2014-08-13 00:00:00+00:00,551.058,568.256,583.969,588.101,586.527,590.585,583.85,581.009
price,2014-08-14 00:00:00+00:00,518.99,551.058,568.256,583.969,588.101,586.527,590.585,583.85
price,2014-08-15 00:00:00+00:00,506.064,518.99,551.058,568.256,583.969,588.101,586.527,590.585
price,2014-08-16 00:00:00+00:00,501.845,506.064,518.99,551.058,568.256,583.969,588.101,586.527
price,2014-08-17 00:00:00+00:00,504.405,501.845,506.064,518.99,551.058,568.256,583.969,588.101
price,2014-08-18 00:00:00+00:00,476.384,504.405,501.845,506.064,518.99,551.058,568.256,583.969
price,2014-08-19 00:00:00+00:00,476.972,476.384,504.405,501.845,506.064,518.99,551.058,568.256
price,2014-08-20 00:00:00+00:00,491.137,476.972,476.384,504.405,501.845,506.064,518.99,551.058
price,2014-08-21 00:00:00+00:00,521.423,491.137,476.972,476.384,504.405,501.845,506.064,518.99
price,2014-08-22 00:00:00+00:00,513.078,521.423,491.137,476.972,476.384,504.405,501.845,506.064
price,2014-08-23 00:00:00+00:00,503.706,513.078,521.423,491.137,476.972,476.384,504.405,501.845
price,2014-08-24 00:00:00+00:00,504.419,503.706,513.078,521.423,491.137,476.972,476.384,504.405
price,2014-08-25 00:00:00+00:00,502.862,504.419,503.706,513.078,521.423,491.137,476.972,476.384
price,2014-08-26 00:00:00+00:00,507.703,502.862,504.419,503.706,513.078,521.423,491.137,476.972
price,2014-08-27 00:00:00+00:00,514.911,507.703,502.862,504.419,503.706,513.078,521.423,491.137
price,2014-08-28 00:00:00+00:00,509.791,514.911,507.703,502.862,504.419,503.706,513.078,521.423
price,2014-08-29 00:00:00+00:00,506.639,509.791,514.911,507.703,502.862,504.419,503.706,513.078
price,2014-08-30 00:00:00+00:00,502.665,506.639,509.791,514.911,507.703,502.862,504.419,503.706
price,2014-08-31 00:00:00+00:00,488.836,502.665,506.639,509.791,514.911,507.703,502.862,504.419
price,2014-09-01 00:00:00+00:00,479.421,488.836,502.665,506.639,509.791,514.911,507.703,502.862
price,2014-09-02 00:00:00+00:00,477.176,479.421,488.836,502.665,506.639,509.791,514.911,507.703
price,2014-09-03 00:00:00+00:00,475.398,477.176,479.421,488.836,502.665,506.639,509.791,514.911
price,2014-09-04 00:00:00+00:00,481.297,475.398,477.176,479.421,488.836,502.665,506.639,509.791
price,2014-09-05 00:00:00+00:00,484.581,481.297,475.398,477.176,479.421,488.836,502.665,506.639
price,2014-09-06 00:00:00+00:00,481.482,484.581,481.297,475.398,477.176,479.421,488.836,502.665
price,2014-09-07 00:00:00+00:00,481.745,481.482,484.581,481.297,475.398,477.176,479.421,488.836
price,2014-09-08 00:00:00+00:00,470.073,481.745,481.482,484.581,481.297,475.398,477.176,479.421
price,2014-09-09 00:00:00+00:00,466.454,470.073,481.745,481.482,484.581,481.297,475.398,477.176
price,2014-09-10 00:00:00+00:00,482.398,466.454,470.073,481.745,481.482,484.581,481.297,475.398
price,2014-09-11 00:00:00+00:00,475.58,482.398,466.454,470.073,481.745,481.482,484.581,481.297
price,2014-09-12 00:00:00+00:00,472.322,475.58,482.398,466.454,470.073,481.745,481.482,484.581
price,2014-09-13 00:00:00+00:00,475.441,472.322,475.58,482.398,466.454,470.073,481.745,481.482
price,2014-09-14 00:00:00+00:00,476.655,475.441,472.322,475.58,482.398,466.454,470.073,481.745
price,2014-09-15 00:00:00+00:00,474.915,476.655,475.441,472.322,475.58,482.398,466.454,470.073
price,2014-09-16 00:00:00+00:00,467.613,474.915,476.655,475.441,472.322,475.58,482.398,466.454
price,2014-09-17 00:00:00+00:00,456.38,467.613,474.915,476.655,475.441,472.322,475.58,482.398
price,2014-09-18 00:00:00+00:00,438.518,456.38,467.613,474.915,476.655,475.441,472.322,475.58
price,2014-09-19 00:00:00+00:00,405.935,438.518,456.38,467.613,474.915,476.655,475.441,472.322
price,2014-09-20 00:00:00+00:00,410.022,405.935,438.518,456.38,467.613,474.915,476.655,475.441
price,2014-09-21 00:00:00+00:00,401.12,410.022,405.935,438.518,456.38,467.613,474.915,476.655
price,2014-09-22 00:00:00+00:00,400.275,401.12,410.022,405.935,438.518,456.38,467.613,474.915
price,2014-09-23 00:00:00+00:00,407.475,400.275,401.12,410.022,405.935,438.518,456.38,467.613
price,2014-09-24 00:00:00+00:00,428.517,407.475,400.275,401.12,410.022,405.935,438.518,456.38
price,2014-09-25 00:00:00+00:00,411.195,428.517,407.475,400.275,401.12,410.022,405.935,438.518
price,2014-09-26 00:00:00+00:00,404.503,411.195,428.517,407.475,400.275,401.12,410.022,405.935
price,2014-09-27 00:00:00+00:00,401.439,404.503,411.195,428.517,407.475,400.275,401.12,410.022
price,2014-09-28 00:00:00+00:00,390.912,401.439,404.503,411.195,428.517,407.475,400.275,401.12
price,2014-09-29 00:00:00+00:00,377.415,390.912,401.439,404.503,411.195,428.517,407.475,400.275
price,2014-09-30 00:00:00+00:00,379.119,377.415,390.912,401.439,404.503,411.195,428.517,407.475
price,2014-10-01 00:00:00+00:00,384.118,379.119,377.415,390.912,401.439,404.503,411.195,428.517
price,2014-10-02 00:00:00+00:00,377.698,384.118,379.119,377.415,390.912,401.439,404.503,411.195
price,2014-10-03 00:00:00+00:00,367.304,377.698,384.118,379.119,377.415,390.912,401.439,404.503
price,2014-10-04 00:00:00+00:00,345.878,367.304,377.698,384.118,379.119,377.415,390.912,401.439
price,2014-10-05 00:00:00+00:00,315.801,345.878,367.304,377.698,384.118,379.119,377.415,390.912
price,2014-10-06 00:00:00+00:00,322.456,315.801,345.878,367.304,377.698,384.118,379.119,377.415
price,2014-10-07 00:00:00+00:00,328.313,322.456,315.801,345.878,367.304,377.698,384.118,379.119
price,2014-10-08 00:00:00+00:00,339.094,328.313,322.456,315.801,345.878,367.304,377.698,384.118
price,2014-10-09 00:00:00+00:00,364.531,339.094,328.313,322.456,315.801,345.878,367.304,377.698
price,2014-10-10 00:00:00+00:00,362.28,364.531,339.094,328.313,322.456,315.801,345.878,367.304
price,2014-10-11 00:00:00+00:00,359.388,362.28,364.531,339.094,328.313,322.456,315.801,345.878
price,2014-10-12 00:00:00+00:00,362.544,359.388,362.28,364.531,339.094,328.313,322.456,315.801
price,2014-10-13 00:00:00+00:00,378.689,362.544,359.388,362.28,364.531,339.094,328.313,322.456
price,2014-10-14 00:00:00+00:00,402.084,378.689,362.544,359.388,362.28,364.531,339.094,328.313
price,2014-10-15 00:00:00+00:00,393.788,402.084,378.689,362.544,359.388,362.28,364.531,339.094
price,2014-10-16 00:00:00+00:00,386.265,393.788,402.084,378.689,362.544,359.388,362.28,364.531
price,2014-10-17 00:00:00+00:00,379.451,386.265,393.788,402.084,378.689,362.544,359.388,362.28
price,2014-10-18 00:00:00+00:00,384.702,379.451,386.265,393.788,402.084,378.689,362.544,359.388
price,2014-10-19 00:00:00+00:00,388.404,384.702,379.451,386.265,393.788,402.084,378.689,362.544
price,2014-10-20 00:00:00+00:00,382.291,388.404,384.702,379.451,386.265,393.788,402.084,378.689
price,2014-10-21 00:00:00+00:00,383.996,382.291,388.404,384.702,379.451,386.265,393.788,402.084
price,2014-10-22 00:00:00+00:00,382.802,383.996,382.291,388.404,384.702,379.451,386.265,393.788
price,2014-10-23 00:00:00+00:00,367.289,382.802,383.996,382.291,388.404,384.702,379.451,386.265
price,2014-10-24 00:00:00+00:00,355.716,367.289,382.802,383.996,382.291,388.404,384.702,379.451
price,2014-10-25 00:00:00+00:00,349.089,355.716,367.289,382.802,383.996,382.291,388.404,384.702
price,2014-10-26 00:00:00+00:00,351.284,349.089,355.716,367.289,382.802,383.996,382.291,388.404
price,2014-10-27 00:00:00+00:00,352.794,351.284,349.089,355.716,367.289,382.802,383.996,382.291
price,2014-10-28 00:00:00+00:00,352.906,352.794,351.284,349.089,355.716,367.289,382.802,383.996
price,2014-10-29 00:00:00+00:00,344.899,352.906,352.794,351.284,349.089,355.716,367.289,382.802
price,2014-10-30 00:00:00+00:00,337.866,344.899,352.906,352.794,351.284,349.089,355.716,367.289
price,2014-10-31 00:00:00+00:00,341.339,337.866,344.899,352.906,352.794,351.284,349.089,355.716
price,2014-11-01 00:00:00+00:00,329.102,341.339,337.866,344.899,352.906,352.794,351.284,349.089
price,2014-11-02 00:00:00+00:00,324.34,329.102,341.339,337.866,344.899,352.906,352.794,351.284
price,2014-11-03 00:00:00+00:00,327.819,324.34,329.102,341.339,337.866,344.899,352.906,352.794
price,2014-11-04 00:00:00+00:00,325.84,327.819,324.34,329.102,341.339,337.866,344.899,352.906
price,2014-11-05 00:00:00+00:00,336.991,325.84,327.819,324.34,329.102,341.339,337.866,344.899
price,2014-11-06 00:00:00+00:00,342.284,336.991,325.84,327.819,324.34,329.102,341.339,337.866
price,2014-11-07 00:00:00+00:00,344.945,342.284,336.991,325.84,327.819,324.34,329.102,341.339
price,2014-11-08 00:00:00+00:00,343.176,344.945,342.284,336.991,325.84,327.819,324.34,329.102
price,2014-11-09 00:00:00+00:00,349.881,343.176,344.945,342.284,336.991,325.84,327.819,324.34
price,2014-11-10 00:00:00+00:00,365.791,349.881,343.176,344.945,342.284,336.991,325.84,327.819
price,2014-11-11 00:00:00+00:00,366.689,365.791,349.881,343.176,344.945,342.284,336.991,325.84
price,2014-11-12 00:00:00+00:00,394.94,366.689,365.791,349.881,343.176,344.945,342.284,336.991
price,2014-11-13 00:00:00+00:00,428.535,394.94,366.689,365.791,349.881,343.176,344.945,342.284
price,2014-11-14 00:00:00+00:00,397.306,428.535,394.94,366.689,365.791,349.881,343.176,344.945
price,2014-11-15 00:00:00+00:00,386.82,397.306,428.535,394.94,366.689,365.791,349.881,343.176
price,2014-11-16 00:00:00+00:00,384.374,386.82,397.306,428.535,394.94,366.689,365.791,349.881
price,2014-11-17 00:00:00+00:00,397.121,384.374,386.82,397.306,428.535,394.94,366.689,365.791
price,2014-11-18 00:00:00+00:00,381.052,397.121,384.374,386.82,397.306,428.535,394.94,366.689
price,2014-11-19 00:00:00+00:00,378.646,381.052,397.121,384.374,386.82,397.306,428.535,394.94
price,2014-11-20 00:00:00+00:00,365.837,378.646,381.052,397.121,384.374,386.82,397.306,428.535
price,2014-11-21 00:00:00+00:00,351.592,365.837,378.646,381.052,397.121,384.374,386.82,397.306
price,2014-11-22 00:00:00+00:00,356.53,351.592,365.837,378.646,381.052,397.121,384.374,386.82
price,2014-11-23 00:00:00+00:00,358.505,356.53,351.592,365.837,378.646,381.052,397.121,384.374
price,2014-11-24 00:00:00+00:00,374.924,358.505,356.53,351.592,365.837,378.646,381.052,397.121
price,2014-11-25 00:00:00+00:00,383.251,374.924,358.505,356.53,351.592,365.837,378.646,381.052
price,2014-11-26 00:00:00+00:00,371.775,383.251,374.924,358.505,356.53,351.592,365.837,378.646
price,2014-11-27 00:00:00+00:00,370.752,371.775,383.251,374.924,358.505,356.53,351.592,365.837
price,2014-11-28 00:00:00+00:00,369.434,370.752,371.775,383.251,374.924,358.505,356.53,351.592
price,2014-11-29 00:00:00+00:00,378.702,369.434,370.752,371.775,383.251,374.924,358.505,356.53
price,2014-11-30 00:00:00+00:00,377.846,378.702,369.434,370.752,371.775,383.251,374.924,358.505
price,2014-12-01 00:00:00+00:00,379.647,377.846,378.702,369.434,370.752,371.775,383.251,374.924
price,2014-12-02 00:00:00+00:00,381.317,379.647,377.846,378.702,369.434,370.752,371.775,383.251
price,2014-12-03 00:00:00+00:00,378.7,381.317,379.647,377.846,378.702,369.434,370.752,371.775
price,2014-12-04 00:00:00+00:00,374.17,378.7,381.317,379.647,377.846,378.702,369.434,370.752
price,2014-12-05 00:00:00+00:00,372.933,374.17,378.7,381.317,379.647,377.846,378.702,369.434
price,2014-12-06 00:00:00+00:00,374.938,372.933,374.17,378.7,381.317,379.647,377.846,378.702
price,2014-12-07 00:00:00+00:00,375.025,374.938,372.933,374.17,378.7,381.317,379.647,377.846
price,2014-12-08 00:00:00+00:00,368.947,375.025,374.938,372.933,374.17,378.7,381.317,379.647
price,2014-12-09 00:00:00+00:00,352.726,368.947,375.025,374.938,372.933,374.17,378.7,381.317
price,2014-12-10 00:00:00+00:00,349.289,352.726,368.947,375.025,374.938,372.933,374.17,378.7
price,2014-12-11 00:00:00+00:00,351.872,349.289,352.726,368.947,375.025,374.938,372.933,374.17
price,2014-12-12 00:00:00+00:00,350.835,351.872,349.289,352.726,368.947,375.025,374.938,372.933
price,2014-12-13 00:00:00+00:00,347.5,350.835,351.872,349.289,352.726,368.947,375.025,374.938
price,2014-12-14 00:00:00+00:00,348.199,347.5,350.835,351.872,349.289,352.726,368.947,375.025
price,2014-12-15 00:00:00+00:00,347.166,348.199,347.5,350.835,351.872,349.289,352.726,368.947
price,2014-12-16 00:00:00+00:00,335.169,347.166,348.199,347.5,350.835,351.872,349.289,352.726
price,2014-12-17 00:00:00+00:00,323.149,335.169,347.166,348.199,347.5,350.835,351.872,349.289
price,2014-12-18 00:00:00+00:00,312.662,323.149,335.169,347.166,348.199,347.5,350.835,351.872
price,2014-12-19 00:00:00+00:00,312.341,312.662,323.149,335.169,347.166,348.199,347.5,350.835
price,2014-12-20 00:00:00+00:00,324.713,312.341,312.662,323.149,335.169,347.166,348.199,347.5
price,2014-12-21 00:00:00+00:00,323.943,324.713,312.341,312.662,323.149,335.169,347.166,348.199
price,2014-12-22 00:00:00+00:00,328.083,323.943,324.713,312.341,312.662,323.149,335.169,347.166
price,2014-12-23 00:00:00+00:00,332.744,328.083,323.943,324.713,312.341,312.662,323.149,335.169
price,2014-12-24 00:00:00+00:00,329.188,332.744,328.083,323.943,324.713,312.341,312.662,323.149
price,2014-12-25 00:00:00+00:00,319.032,329.188,332.744,328.083,323.943,324.713,312.341,312.662
price,2014-12-26 00:00:00+00:00,323.135,319.032,329.188,332.744,328.083,323.943,324.713,312.341
price,2014-12-27 00:00:00+00:00,318.737,323.135,319.032,329.188,332.744,328.083,323.943,324.713
price,2014-12-28 00:00:00+00:00,315.441,318.737,323.135,319.032,329.188,332.744,328.083,323.943
price,2014-12-29 00:00:00+00:00,314.822,315.441,318.737,323.135,319.032,329.188,332.744,328.083
price,2014-12-30 00:00:00+00:00,311.944,314.822,315.441,318.737,323.135,319.032,329.188,332.744
price,2014-12-31 00:00:00+00:00,312.724,311.944,314.822,315.441,318.737,323.135,319.032,329.188
price,2015-01-01 00:00:00+00:00,315.626,312.724,311.944,314.822,315.441,318.737,323.135,319.032
price,2015-01-02 00:00:00+00:00,314.346,315.626,312.724,311.944,314.822,315.441,318.737,323.135
price,2015-01-03 00:00:00+00:00,303.591,314.346,315.626,312.724,311.944,314.822,315.441,318.737
price,2015-01-04 00:00:00+00:00,274.82,303.591,314.346,315.626,312.724,311.944,314.822,315.441
price,2015-01-05 00:00:00+00:00,272.076,274.82,303.591,314.346,315.626,312.724,311.944,314.822
price,2015-01-06 00:00:00+00:00,276.104,272.076,274.82,303.591,314.346,315.626,312.724,311.944
price,2015-01-07 00:00:00+00:00,287.178,276.104,272.076,274.82,303.591,314.346,315.626,312.724
price,2015-01-08 00:00:00+00:00,287.542,287.178,276.104,272.076,274.82,303.591,314.346,315.626
price,2015-01-09 00:00:00+00:00,283.794,287.542,287.178,276.104,272.076,274.82,303.591,314.346
price,2015-01-10 00:00:00+00:00,280.21,283.794,287.542,287.178,276.104,272.076,274.82,303.591
price,2015-01-11 00:00:00+00:00,273.146,280.21,283.794,287.542,287.178,276.104,272.076,274.82
price,2015-01-12 00:00:00+00:00,269.036,273.146,280.21,283.794,287.542,287.178,276.104,272.076
price,2015-01-13 00:00:00+00:00,239.441,269.036,273.146,280.21,283.794,287.542,287.178,276.104
price,2015-01-14 00:00:00+00:00,197.577,239.441,269.036,273.146,280.21,283.794,287.542,287.178
price,2015-01-15 00:00:00+00:00,205.937,197.577,239.441,269.036,273.146,280.21,283.794,287.542
